player_id,player_name,team,fga_rim,fgm_rim,fga_paint_non_ra,fgm_paint_non_ra,fga_midrange,fgm_midrange,fga_corner3,fgm_corner3,fga_above_break3,fgm_above_break3,total_fga,assisted_fgm,unassisted_fgm,ppg,rpg,apg
1630639,A.J. Lawson,TOR,27,14,6,1,0,0,32.0,14.0,13,5,78.0,1.0,0.0,4.2,1.8,0.3
1630639,A.J. Lawson,TOR,27,14,6,1,0,0,32.0,14.0,13,5,78.0,2.0,0.0,4.2,1.8,0.3
1630639,A.J. Lawson,TOR,27,14,6,1,0,0,32.0,14.0,13,5,78.0,1.0,0.0,4.2,1.8,0.3
1630639,A.J. Lawson,TOR,27,14,6,1,0,0,32.0,14.0,13,5,78.0,3.0,0.0,4.2,1.8,0.3
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,1.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,3.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,17.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,1.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,2.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,2.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,10.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,20.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,8.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,1.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,23.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,32.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,1.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,10.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,17.0,0.0,10.4,2.7,1.9
1631260,AJ Green,MIL,19,11,19,10,26,9,152.0,74.0,402,158,618.0,4.0,0.0,10.4,2.7,1.9
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,3.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,2.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,2.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,5.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,3.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,4.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,3.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,3.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,2.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,3.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,1.0,0.0,3.3,1.1,1.0
1642358,AJ Johnson,DAL,77,33,38,12,4,0,11.0,3.0,46,9,176.0,6.0,0.0,3.3,1.1,1.0
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,3.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,10.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,13.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,1.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,3.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,13.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,1.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,2.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,18.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,14.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,4.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,12.0,0.0,16.2,5.8,2.7
203932,Aaron Gordon,DEN,129,97,62,20,50,20,46.0,20.0,111,41,398.0,2.0,0.0,16.2,5.8,2.7
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,9.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,5.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,2.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,1.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,2.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,5.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,8.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,6.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,4.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,6.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,6.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,3.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,2.0,0.0,5.5,1.0,1.1
1628988,Aaron Holiday,HOU,22,13,44,21,16,4,53.0,25.0,117,42,252.0,1.0,0.0,5.5,1.0,1.1
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,10.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,5.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,4.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,2.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,12.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,7.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,1.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,2.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,1.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,3.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,4.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,23.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,1.0,0.0,13.8,4.2,1.9
1630174,Aaron Nesmith,IND,95,50,83,33,57,24,80.0,35.0,197,70,512.0,11.0,0.0,13.8,4.2,1.9
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,11.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,2.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,6.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,2.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,8.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,10.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,10.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,5.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,7.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,2.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,15.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,11.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,8.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,3.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,1.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,4.0,0.0,9.4,3.1,1.7
1630598,Aaron Wiggins,OKC,151,91,90,35,25,9,84.0,31.0,186,65,536.0,4.0,0.0,9.4,3.1,1.7
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,2.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,1.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,19.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,6.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,4.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,2.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,1.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,5.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,18.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,2.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,5.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,17.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,17.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,12.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,3.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,9.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,3.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,2.0,0.0,13.8,4.2,1.8
1642846,Ace Bailey,UTA,177,119,119,67,198,72,112.0,35.0,286,102,892.0,3.0,0.0,13.8,4.2,1.8
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,2.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,4.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,1.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,3.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,2.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,2.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,1.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,3.0,0.0,10.4,3.1,2.4
1642380,Adama Bal,MEM,12,8,9,2,3,0,14.0,5.0,30,13,68.0,1.0,0.0,10.4,3.1,2.4
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,2.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,2.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,3.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,3.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,5.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,1.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,10.0,0.0,4.8,4.3,0.5
1641737,Adem Bona,PHI,184,118,29,11,1,0,5.0,1.0,1,1,220.0,6.0,0.0,4.8,4.3,0.5
1642876,Adou Thiero,LAL,20,13,8,2,0,0,0.0,0.0,3,1,31.0,2.0,0.0,1.9,1.1,0.4
1642876,Adou Thiero,LAL,20,13,8,2,0,0,0.0,0.0,3,1,31.0,3.0,0.0,1.9,1.1,0.4
1642876,Adou Thiero,LAL,20,13,8,2,0,0,0.0,0.0,3,1,31.0,2.0,0.0,1.9,1.1,0.4
1642876,Adou Thiero,LAL,20,13,8,2,0,0,0.0,0.0,3,1,31.0,3.0,0.0,1.9,1.1,0.4
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,20.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,14.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,16.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,13.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,41.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,1.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,20.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,23.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,10.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,3.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,11.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,8.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,10.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,3.0,0.0,13.6,3.3,3.6
1642349,Ajay Mitchell,OKC,170,113,197,99,47,13,50.0,21.0,126,40,590.0,13.0,0.0,13.6,3.3,3.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,19.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,4.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,11.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,6.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,8.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,14.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,6.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,1.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,2.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,1.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,15.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,8.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,13.0,0.0,8.3,4.9,2.6
201143,Al Horford,GSW,46,29,57,28,16,7,48.0,18.0,157,56,324.0,8.0,0.0,8.3,4.9,2.6
1630828,Alex Antetokounmpo,MIL,0,0,0,0,1,1,3.0,1.0,4,1,8.0,1.0,0.0,3.2,1.0,0.2
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,9.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,13.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,8.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,11.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,6.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,19.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,1.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,4.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,11.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,1.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,6.0,0.0,6.2,2.8,2.0
1627936,Alex Caruso,OKC,80,59,30,9,9,6,82.0,19.0,99,34,300.0,21.0,0.0,6.2,2.8,2.0
1631457,Alex Morales,ORL,4,2,1,0,1,1,1.0,0.0,0,0,7.0,1.0,0.0,2.0,0.8,1.0
1631457,Alex Morales,ORL,4,2,1,0,1,1,1.0,0.0,0,0,7.0,1.0,0.0,2.0,0.8,1.0
1631457,Alex Morales,ORL,4,2,1,0,1,1,1.0,0.0,0,0,7.0,1.0,0.0,2.0,0.8,1.0
1631457,Alex Morales,ORL,4,2,1,0,1,1,1.0,0.0,0,0,7.0,1.0,0.0,2.0,0.8,1.0
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,1.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,17.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,15.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,18.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,1.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,4.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,4.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,4.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,18.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,22.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,1.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,1.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,1.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,19.0,0.0,16.3,7.4,2.7
1642259,Alex Sarr,WAS,230,162,206,81,70,23,11.0,4.0,139,46,656.0,4.0,0.0,16.3,7.4,2.7
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,4.0,0.0,2.2,0.9,0.5
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,1.0,0.0,2.2,0.9,0.5
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,2.0,0.0,2.2,0.9,0.5
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,1.0,0.0,2.2,0.9,0.5
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,2.0,0.0,2.2,0.9,0.5
1642918,Alijah Martin,TOR,17,8,11,4,1,0,5.0,0.0,16,4,50.0,2.0,0.0,2.2,0.9,0.5
1631214,Alondes Williams,WAS,10,10,1,1,1,0,4.0,1.0,10,4,26.0,3.0,0.0,11.0,6.3,3.0
1631214,Alondes Williams,WAS,10,10,1,1,1,0,4.0,1.0,10,4,26.0,3.0,0.0,11.0,6.3,3.0
1631214,Alondes Williams,WAS,10,10,1,1,1,0,4.0,1.0,10,4,26.0,1.0,0.0,11.0,6.3,3.0
1631214,Alondes Williams,WAS,10,10,1,1,1,0,4.0,1.0,10,4,26.0,3.0,0.0,11.0,6.3,3.0
1631214,Alondes Williams,WAS,10,10,1,1,1,0,4.0,1.0,10,4,26.0,2.0,0.0,11.0,6.3,3.0
1630578,Alperen Sengun,HOU,436,297,446,207,110,39,7.0,3.0,124,37,1123.0,19.0,0.0,20.4,8.9,6.2
1630578,Alperen Sengun,HOU,436,297,446,207,110,39,7.0,3.0,124,37,1123.0,105.0,0.0,20.4,8.9,6.2
1630578,Alperen Sengun,HOU,436,297,446,207,110,39,7.0,3.0,124,37,1123.0,4.0,0.0,20.4,8.9,6.2
1630578,Alperen Sengun,HOU,436,297,446,207,110,39,7.0,3.0,124,37,1123.0,5.0,0.0,20.4,8.9,6.2
